date,country,href,tite
2000-01-05,United States of America,/en/documents/amr51/002/2000/en/,USA (Texas): Further information:Death penalty / legal concern: John Paul Penry
2000-01-05,Africa,/en/documents/afr17/001/2000/en/,"Cameroon: Further information on fear of ""disappearance"" / Extrajudicial execution: Mr Tchambou"
2000-01-05,Indonesia,/en/documents/asa21/001/2000/en/,Indonesia: Prisoner of conscience / Fear for safety /     Harrassment of human rights activists
2000-01-05,Laos,/en/documents/asa26/001/2000/es/,Laos: Further information on Possible prisoners of conscience / Fear of ill-treatment: Thongpaseuth Keuakoun
2000-01-05,Laos,/en/documents/asa26/001/2000/en/,Laos: Further information on Possible prisoners of conscience / Fear of ill-treatment: Thongpaseuth Keuakoun
2000-01-05,United States of America,/en/documents/amr51/002/2000/fr/,USA (Texas): Further information:Death penalty / legal concern: John Paul Penry
2000-01-05,Africa,/en/documents/afr17/001/2000/fr/,"Cameroon: Further information on fear of ""disappearance"" / Extrajudicial execution: Mr Tchambou"
2000-01-05,Laos,/en/documents/asa26/001/2000/fr/,Laos: Further information on Possible prisoners of conscience / Fear of ill-treatment: Thongpaseuth Keuakoun
2000-01-05,Indonesia,/en/documents/asa21/001/2000/fr/,Indonesia: Prisoner of conscience / Fear for safety /     Harrassment of human rights activists
2000-01-05,United States of America,/en/documents/amr51/002/2000/es/,[SPANISH TITLE UNKNOWN]
2000-01-05,Africa,/en/documents/afr17/001/2000/es/,[SPANISH TITLE UNKNOWN]
2000-01-04,Iran,/en/documents/mde13/001/2000/es/,[SPANISH TITLE UNKNOWN]
2000-01-04,Philippines,/en/documents/asa35/001/2000/en/,Philippines: Further information on Imminent execution: Alex Bartolome
2000-01-04,Tajikistan,/en/documents/eur60/001/2000/fr/,Tajiskistan: Further information on Death Penalty / Fear of imminent execution
2000-01-04,Iran,/en/documents/mde13/001/2000/fr/,Iran: Further information Death Penalty / Flogging
2000-01-04,Philippines,/en/documents/asa35/001/2000/fr/,Philippines: Further information on Imminent execution: Alex Bartolome
2000-01-04,Egypt,/en/documents/mde12/002/2000/es/,Egypt: Death penalty
2000-01-04,Philippines,/en/documents/asa35/001/2000/es/,[SPANISH TITLE UNKNOWN]
2000-01-04,Egypt,/en/documents/mde12/002/2000/fr/,Egypt: Death penalty
2000-01-04,Egypt,/en/documents/mde12/002/2000/en/,Egypt: Death penalty
2000-01-04,Iran,/en/documents/mde13/001/2000/en/,Iran: Further information Death Penalty / Flogging
2000-01-04,Tajikistan,/en/documents/eur60/001/2000/en/,Tajiskistan: Further information on Death Penalty / Fear of imminent execution
2000-01-04,Tajikistan,/en/documents/eur60/001/2000/es/,Tajiskistan: Further information on Death Penalty / Fear of imminent execution
1999-12-30,Bahamas,/en/documents/amr14/006/1999/fr/,Bahamas: Further information on the death penalty
1999-12-30,Bahamas,/en/documents/amr14/006/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-30,Bahamas,/en/documents/amr14/006/1999/en/,Bahamas: Further information on the death penalty
1999-12-29,Middle East and North Africa,/en/documents/mde21/022/1999/fr/,Palestinan Authority: Death penalty: Hussein Hashem Saleh Abu Nahel
1999-12-29,Middle East and North Africa,/en/documents/mde21/022/1999/es/,Palestinan Authority: Death penalty: Hussein Hashem Saleh Abu Nahel
1999-12-29,Americas,/en/documents/amr23/093/1999/en/,Colombia: Fear for safety / Death threats
1999-12-29,Americas,/en/documents/amr23/093/1999/fr/,Colombia: Fear for safety / Death threats
1999-12-29,Middle East and North Africa,/en/documents/mde21/022/1999/en/,Palestinan Authority: Death penalty: Hussein Hashem Saleh Abu Nahel
1999-12-29,Americas,/en/documents/amr23/093/1999/es/,Colombia: Fear for safety / Death threats
1999-12-23,Iran,/en/documents/mde13/032/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-23,Brazil,/en/documents/amr19/032/1999/en/,Brazil: Death threats / fear for safety: Joao Soares
1999-12-23,Iran,/en/documents/mde13/032/1999/en/,Iran: Death penalty / flogging
1999-12-23,Brazil,/en/documents/amr19/032/1999/fr/,Brazil: Death threats / fear for safety: Joao Soares
1999-12-23,Brazil,/en/documents/amr19/032/1999/es/,Brazil: Death threats / fear for safety: Joao Soares
1999-12-22,United States of America,/en/documents/amr51/215/1999/fr/,USA (Texas): Death penalty: Larry Keith Robison
1999-12-22,United States of America,/en/documents/amr51/215/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-22,United States of America,/en/documents/amr51/215/1999/en/,USA (Texas): Death penalty: Larry Keith Robison
1999-12-21,Uzbekistan,/en/documents/eur62/030/1999/en/,Uzbekistan: Further information on Death Penalty / possible imminent execution
1999-12-21,Uzbekistan,/en/documents/eur62/030/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-21,United States of America,/en/documents/amr51/214/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-21,United States of America,/en/documents/amr51/214/1999/fr/,USA: Fear of ill-treatment / Medical concern
1999-12-21,Uzbekistan,/en/documents/eur62/030/1999/fr/,Uzbekistan: Further information on Death Penalty / possible imminent execution
1999-12-21,United States of America,/en/documents/amr51/214/1999/en/,USA: Fear of ill-treatment / Medical concern
1999-12-21,Americas,/en/documents/amr23/092/1999/en/,Colombia: Fear for Safety:William BEDOYA
1999-12-21,Americas,/en/documents/amr23/092/1999/fr/,Colombia: Fear for Safety:William BEDOYA
1999-12-21,Americas,/en/documents/amr23/092/1999/es/,Colombia: Fear for Safety:William BEDOYA
1999-12-20,Chile,/en/documents/amr22/030/1999/en/,Chile: Further information on Death threats / Fear for Safety: VIVIANA DÍAZ CARO
1999-12-20,Chile,/en/documents/amr22/030/1999/es/,Chile: Further information on Death threats / Fear for Safety: VIVIANA DÍAZ CARO
1999-12-20,Chile,/en/documents/amr22/030/1999/fr/,Chile: Further information on Death threats / Fear for Safety: VIVIANA DÍAZ CARO
1999-12-20,Middle East and North Africa,/en/documents/mde21/021/1999/es/,Palestinian Authority: Further information on prisoners of conscience / legal    concern
1999-12-20,Middle East and North Africa,/en/documents/mde21/021/1999/fr/,Palestinian Authority: Further information on prisoners of conscience / legal    concern
1999-12-20,Middle East and North Africa,/en/documents/mde21/021/1999/en/,Palestinian Authority: Further information on prisoners of conscience / legal    concern
1999-12-17,Tajikistan,/en/documents/eur60/002/1999/fr/,Tajiskistan: Death Penalty / Fear of imminent execution
1999-12-17,Philippines,/en/documents/asa35/046/1999/en/,Philippines: Imminent execution: Alex Bartolome
1999-12-17,Americas,/en/documents/amr19/031/1999/fr/,Brazil: Fear for safety: Adamor Guedes
1999-12-17,NA,/en/documents/eur70/135/1999/en/,"FRY: Further information on ""Disappearance""/fear for safety:Teki Bokshi"
1999-12-17,Philippines,/en/documents/asa35/046/1999/fr/,Philippines: Imminent execution: Alex Bartolome
1999-12-17,Philippines,/en/documents/asa35/046/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-17,Americas,/en/documents/amr19/031/1999/en/,Brazil: Fear for safety: Adamor Guedes
1999-12-17,Tajikistan,/en/documents/eur60/002/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-17,Tajikistan,/en/documents/eur60/002/1999/en/,Tajiskistan: Death Penalty / Fear of imminent execution
1999-12-17,Americas,/en/documents/amr19/031/1999/es/,Brazil: Fear for safety: Adamor Guedes
1999-12-17,NA,/en/documents/eur70/135/1999/fr/,"FRY: Further information on ""Disappearance""/fear for safety:Teki Bokshi"
1999-12-17,NA,/en/documents/eur70/135/1999/es/,"FRY: Further information on ""Disappearance""/fear for safety:Teki Bokshi"
1999-12-16,Thailand,/en/documents/asa39/007/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-16,Brazil,/en/documents/amr19/030/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-16,United States of America,/en/documents/amr51/213/1999/en/,USA (Texas): Death penalty / legal concern: Glen Charles  McGinnis
1999-12-16,Brazil,/en/documents/amr19/030/1999/en/,Brazil: Fear for safety / Arbitrary arrest: Gerson de Souza Melo
1999-12-16,Brazil,/en/documents/amr19/030/1999/fr/,Brazil: Fear for safety / Arbitrary arrest: Gerson de Souza Melo
1999-12-16,United States of America,/en/documents/amr51/213/1999/es/,USA (Texas): Pena de muerte y peocupación jurídica: Glen Charles  McGinnis
1999-12-16,Thailand,/en/documents/asa39/007/1999/en/,Thailand: Further information on fear of imminent execution: At least 36 people on death row
1999-12-16,Thailand,/en/documents/asa39/007/1999/fr/,Thailand: Further information on fear of imminent execution: At least 36 people on death row
1999-12-16,United States of America,/en/documents/amr51/213/1999/fr/,USA (Texas): Death penalty / legal concern: Glen Charles  McGinnis
1999-12-15,Middle East and North Africa,/en/documents/mde23/026/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-15,Bahamas,/en/documents/amr14/004/1999/en/,Bahamas: Further information on the death penalty
1999-12-15,Bahamas,/en/documents/amr14/004/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-15,Middle East and North Africa,/en/documents/mde21/019/1999/es/,Palestinian Authority: Prisoners of conscience / legal    concern
1999-12-15,Bahamas,/en/documents/amr14/004/1999/fr/,Bahamas: Further information on the death penalty
1999-12-15,Middle East and North Africa,/en/documents/mde21/019/1999/en/,Palestinian Authority: Prisoners of conscience / legal    concern
1999-12-15,United States of America,/en/documents/amr51/212/1999/es/,USA (Nevada): Más información sobre Pena de muerte y peocupación jurídica: Kenshawn Maxey
1999-12-15,Middle East and North Africa,/en/documents/mde23/026/1999/en/,Saudi Arabia: Fear of Flogging: Faustino Salazar
1999-12-15,Middle East and North Africa,/en/documents/mde21/019/1999/fr/,Palestinian Authority: Prisoners of conscience / legal    concern
1999-12-15,Middle East and North Africa,/en/documents/mde23/026/1999/fr/,Saudi Arabia: Fear of Flogging: Faustino Salazar
1999-12-15,United States of America,/en/documents/amr51/212/1999/en/,USA (Nevada): Further information on death penalty / legal concern: Kenshawn Maxey
1999-12-15,United States of America,/en/documents/amr51/212/1999/fr/,USA (Nevada): Further information on death penalty / legal concern: Kenshawn Maxey
1999-12-14,United States of America,/en/documents/amr51/209/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-14,United States of America,/en/documents/amr51/210/1999/fr/,USA (Texas): Death penalty / legal concern: John Paul     Penry
1999-12-14,United States of America,/en/documents/amr51/210/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-14,China,/en/documents/asa17/063/1999/en/,China: Fear of Imminent execution/torture/ill-treatment/unfair trial
1999-12-14,United States of America,/en/documents/amr51/210/1999/en/,USA (Texas): Death penalty / legal concern: John Paul     Penry
1999-12-14,United States of America,/en/documents/amr51/209/1999/fr/,USA (North Carolina): Further information on death penalty / legal concern: Johnnie Lee McKnight
1999-12-14,United States of America,/en/documents/amr51/209/1999/en/,USA (North Carolina): Further information on death penalty / legal concern: Johnnie Lee McKnight
1999-12-14,Uzbekistan,/en/documents/eur62/029/1999/en/,Uzbekistan: Death Penalty / possible imminent execution
1999-12-14,Uzbekistan,/en/documents/eur62/029/1999/fr/,Uzbekistan: Death Penalty / possible imminent execution
1999-12-14,China,/en/documents/asa17/063/1999/fr/,China: Fear of Imminent execution/torture/ill-treatment/unfair trial
1999-12-13,Africa,/en/documents/afr02/002/1999/en/,"DRC/Rwanda: ""Disappearance"" / fear for safety: Francine   Ngoy (f)"
1999-12-13,Africa,/en/documents/afr02/002/1999/es/,"DRC/Rwanda: ""Disappearance"" / fear for safety: Francine   Ngoy (f)"
1999-12-13,United States of America,/en/documents/amr51/204/1999/fr/,USA: Further information on death penalty / legal concern: Douglas Christopher Thomas
1999-12-13,Africa,/en/documents/afr62/039/1999/fr/,DRC: Further information on fear for safety / Possible prisoners of conscience
1999-12-13,United States of America,/en/documents/amr51/204/1999/en/,USA: Further information on death penalty / legal concern: Douglas Christopher Thomas
1999-12-13,Africa,/en/documents/afr02/002/1999/fr/,"DRC/Rwanda: ""Disappearance"" / fear for safety: Francine   Ngoy (f)"
1999-12-13,Africa,/en/documents/afr62/036/1999/en/,Democratic Republic of Congo: Further information on Incommunicado detention / fear of torture/ill-treatment
1999-12-10,United States of America,/en/documents/amr51/200/1999/en/,USA (Texas): Further informations on death penalty / Legal concern: James Lee  Beathard
1999-12-10,United States of America,/en/documents/amr51/201/1999/fr/,USA (Virginia): Further information on death penalty: Andre L. Graham
1999-12-10,United States of America,/en/documents/amr51/200/1999/fr/,USA (Texas): Further informations on death penalty / Legal concern: James Lee  Beathard
1999-12-10,United States of America,/en/documents/amr51/201/1999/en/,USA (Virginia): Further information on death penalty: Andre L. Graham
1999-12-09,Africa,/en/documents/afr62/034/1999/fr/,DRC: Further information on Incommunicado detention/fear of ill-treatment: Sister Antho FARI
1999-12-09,Africa,/en/documents/afr62/034/1999/es/,DRC: Further information on Incommunicado detention/fear of ill-treatment: Sister Antho FARI
1999-12-09,United States of America,/en/documents/amr51/198/1999/fr/,USA (Indiana): Further information on death penalty / legal concern: D.H. Fleenor
1999-12-09,Africa,/en/documents/afr62/038/1999/en/,Democratic Republic of Congo: Medical/legal concern/fear of torture or ill-treatment
1999-12-09,Africa,/en/documents/afr62/038/1999/fr/,Democratic Republic of Congo: Medical/legal concern/fear of torture or ill-treatment
1999-12-09,United States of America,/en/documents/amr51/198/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-09,United States of America,/en/documents/amr51/198/1999/en/,USA (Indiana): Further information on death penalty / legal concern: D.H. Fleenor
1999-12-09,Africa,/en/documents/afr62/038/1999/es/,Democratic Republic of Congo: Medical/legal concern/fear of torture or ill-treatment
1999-12-09,Africa,/en/documents/afr62/034/1999/en/,DRC: Further information on Incommunicado detention/fear of ill-treatment: Sister Antho FARI
1999-12-08,Mexico,/en/documents/amr41/038/1999/fr/,Mexico: Further information on fear for safety / Fear of ill-treatment
1999-12-08,Mexico,/en/documents/amr41/038/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-08,Africa,/en/documents/afr23/012/1999/es/,Djibouti: Further information on Unfair trial / Prisoners of conscience
1999-12-08,Middle East and North Africa,/en/documents/mde23/022/1999/en/,Saudi Arabia: Further information on Death penalty / Fear of imminent execution
1999-12-08,Mexico,/en/documents/amr41/038/1999/en/,Mexico: Further information on fear for safety / Fear of ill-treatment
1999-12-08,Africa,/en/documents/afr23/012/1999/fr/,Djibouti: Further information on Unfair trial / Prisoners of conscience
1999-12-08,Africa,/en/documents/afr23/012/1999/en/,Djibouti: Further information on Unfair trial / Prisoners of conscience
1999-12-08,Middle East and North Africa,/en/documents/mde23/022/1999/fr/,Saudi Arabia: Further information on Death penalty / Fear of imminent execution
1999-12-08,Middle East and North Africa,/en/documents/mde23/022/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-07,Russian Federation,/en/documents/eur46/042/1999/fr/,Russian Federation (Chechnia): Fear for Safety: Civilians in Grozny
1999-12-07,Africa,/en/documents/afr47/021/1999/en/,"Rwanda: ""Disappearance"":Edouard Mpabuk"
1999-12-07,Africa,/en/documents/afr47/021/1999/fr/,"Rwanda: ""Disappearance"":Edouard Mpabuk"
1999-12-07,Africa,/en/documents/afr47/021/1999/es/,"Rwanda: ""Disappearance"":Edouard Mpabuk"
1999-12-07,Russian Federation,/en/documents/eur46/042/1999/en/,Russian Federation (Chechnia): Fear for Safety: Civilians in Grozny
1999-12-07,Russian Federation,/en/documents/eur46/042/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-06,Americas,/en/documents/amr34/039/1999/es/,Guatemala: Fear for safety / Death threats: Nery Rodenas  Paredes
1999-12-06,Americas,/en/documents/amr23/091/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-06,NA,/en/documents/eur70/130/1999/fr/,"FRY: ""Disappearance""/fear for safety:Teki Bokshi"
1999-12-06,NA,/en/documents/eur70/130/1999/es/,"FRY: ""Disappearance""/fear for safety:Teki Bokshi"
1999-12-06,Americas,/en/documents/amr34/039/1999/en/,Guatemala: Fear for safety / Death threats: Nery Rodenas  Paredes
1999-12-06,Americas,/en/documents/amr23/091/1999/en/,"Colombia: Further information on possible ""Disappearance"" / Fear for Safety"
1999-12-06,Americas,/en/documents/amr23/091/1999/fr/,"Colombia: Further information on possible ""Disappearance"" / Fear for Safety"
1999-12-06,NA,/en/documents/eur70/130/1999/en/,"FRY: ""Disappearance""/fear for safety:Teki Bokshi"
1999-12-06,Americas,/en/documents/amr34/039/1999/fr/,Guatemala: Fear for safety / Death threats: Nery Rodenas  Paredes
1999-12-03,Mexico,/en/documents/amr41/037/1999/en/,Mexico: Fear for Safety / Fear of ill-treatment
1999-12-03,Nepal,/en/documents/asa31/017/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-03,Americas,/en/documents/amr23/090/1999/en/,Colombia: Fear for safety / Death threats: Pablo Cruz     Hurtado
1999-12-03,Middle East and North Africa,/en/documents/mde23/021/1999/fr/,Saudi Arabia: Death penalty / Fear of imminent execution
1999-12-03,Mexico,/en/documents/amr41/037/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-03,Africa,/en/documents/afr17/013/1999/en/,"Cameroon: Further information on fear of ""disappearance"" / Extrajudicial         execution: Mr Tchambou"
1999-12-03,Nepal,/en/documents/asa31/017/1999/fr/,"Nepal: Further information on ""Disappearance"" / fear of torture: Bishnu Pukar      Shrestha"
1999-12-03,Mexico,/en/documents/amr41/037/1999/fr/,Mexico: Fear for Safety / Fear of ill-treatment
1999-12-03,Middle East and North Africa,/en/documents/mde23/021/1999/en/,Saudi Arabia: Death penalty / Fear of imminent execution
1999-12-03,Nepal,/en/documents/asa31/017/1999/en/,"Nepal: Further information on ""Disappearance"" / fear of torture: Bishnu Pukar      Shrestha"
1999-12-03,Americas,/en/documents/amr23/090/1999/fr/,Colombia: Fear for safety / Death threats: Pablo Cruz     Hurtado
1999-12-03,Africa,/en/documents/afr17/013/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-03,Africa,/en/documents/afr17/013/1999/fr/,"Cameroon: Further information on fear of ""disappearance"" / Extrajudicial         execution: Mr Tchambou"
1999-12-03,Americas,/en/documents/amr23/090/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-03,Middle East and North Africa,/en/documents/mde23/021/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-02,China,/en/documents/asa17/060/1999/en/,China: Death penalty / Fear of imminent execution
1999-12-02,Burundi,/en/documents/afr16/035/1999/es/,"Burundi: Further information on ""Disappearance"": Tharcisse Havyarimana"
1999-12-02,Iran,/en/documents/mde13/030/1999/fr/,Iran: Unfair trial / Prisoner of conscience
1999-12-02,Australia,/en/documents/asa12/004/1999/en/,Australia: Fear of forcible return / Fear for safety:     Libyan asylum-seekers with children. Names not given to   protect their identity
1999-12-02,Australia,/en/documents/asa12/004/1999/fr/,Australia: Fear of forcible return / Fear for safety:     Libyan asylum-seekers with children. Names not given to   protect their identity
1999-12-02,United States of America,/en/documents/amr51/194/1999/en/,USA: Further information on death penalty / legal concern: Cornel Cooks
1999-12-02,Burundi,/en/documents/afr16/035/1999/en/,"Burundi: Further information on ""Disappearance"": Tharcisse Havyarimana"
1999-12-02,Americas,/en/documents/amr25/043/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-02,Americas,/en/documents/amr25/043/1999/fr/,Cuba: Further information prisoners of conscience / Arbitrary arrests
1999-12-02,Iran,/en/documents/mde13/030/1999/en/,Iran: Unfair trial / Prisoner of conscience
1999-12-02,United States of America,/en/documents/amr51/194/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-02,Burundi,/en/documents/afr16/035/1999/fr/,"Burundi: Further information on ""Disappearance"": Tharcisse Havyarimana"
1999-12-02,Australia,/en/documents/asa12/004/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-02,United States of America,/en/documents/amr51/194/1999/fr/,USA: Further information on death penalty / legal concern: Cornel Cooks
1999-12-02,China,/en/documents/asa17/060/1999/fr/,China: Death penalty / Fear of imminent execution
1999-12-02,Iran,/en/documents/mde13/030/1999/es/,Iran: Unfair trial / Prisoner of conscience
1999-12-02,Americas,/en/documents/amr25/043/1999/en/,Cuba: Further information prisoners of conscience / Arbitrary arrests
1999-12-02,China,/en/documents/asa17/060/1999/es/,[SPANISH TITLE UNKNOWN]
1999-12-01,Americas,/en/documents/amr13/009/1999/en/,Argentina: Fear for safety / Death threats
1999-12-01,Americas,/en/documents/amr13/009/1999/es/,Argentina: Temor por la seguridad y amenazas de muerte
1999-12-01,Egypt,/en/documents/mde12/041/1999/en/,Egypt: Death penalty
1999-12-01,Egypt,/en/documents/mde12/041/1999/fr/,Egypt: Death penalty
1999-12-01,Americas,/en/documents/amr13/009/1999/fr/,Argentina: Fear for safety / Death threats
1999-12-01,Egypt,/en/documents/mde12/041/1999/es/,Egypt: Death penalty
1999-11-30,United States of America,/en/documents/amr51/192/1999/fr/,"USA (Virginia): Death penalty: Andre L. Graham,"
1999-11-30,United States of America,/en/documents/amr51/192/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-30,Americas,/en/documents/amr23/089/1999/fr/,Colombia: Fear for safety:Civilian population of the      village of Las Mercedes
1999-11-30,Americas,/en/documents/amr23/089/1999/en/,Colombia: Fear for safety:Civilian population of the      village of Las Mercedes
1999-11-30,United States of America,/en/documents/amr51/192/1999/en/,"USA (Virginia): Death penalty: Andre L. Graham,"
1999-11-29,Middle East and North Africa,/en/documents/mde15/079/1999/en/,Israel: Fear of the legalization of torture
1999-11-29,Americas,/en/documents/amr23/088/1999/fr/,"Colombia: Possible ""Disappearance"" / Fear for Safety"
1999-11-29,Nepal,/en/documents/asa31/016/1999/en/,"Nepal: Further information on ""Disappearance"" / fear of torture"
1999-11-29,Middle East and North Africa,/en/documents/mde15/079/1999/es/,Israel: Fear of the legalization of torture
1999-11-29,Nepal,/en/documents/asa31/016/1999/fr/,"Nepal: Further information on ""Disappearance"" / fear of torture"
1999-11-29,Nepal,/en/documents/asa31/016/1999/es/,"Nepal: Further information on ""Disappearance"" / fear of torture"
1999-11-29,Middle East and North Africa,/en/documents/mde15/079/1999/fr/,Israel: Fear of the legalization of torture
1999-11-29,Americas,/en/documents/amr23/088/1999/en/,"Colombia: Possible ""Disappearance"" / Fear for Safety"
1999-11-29,Americas,/en/documents/amr23/088/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-26,Africa,/en/documents/afr17/012/1999/en/,"Cameroon: Fear of ""disappearance"" / Extrajudicial         execution: Mr Tchambou"
1999-11-26,Africa,/en/documents/afr23/010/1999/es/,Djibouti: Fear of arrest as prisoner of conscience:Aref   Mohamed Aref
1999-11-26,Americas,/en/documents/amr23/087/1999/en/,Colombia: Further information on fear for safety
1999-11-26,Africa,/en/documents/afr23/010/1999/fr/,Djibouti: Fear of arrest as prisoner of conscience:Aref   Mohamed Aref
1999-11-26,Africa,/en/documents/afr17/012/1999/fr/,"Cameroon: Fear of ""disappearance"" / Extrajudicial         execution: Mr Tchambou"
1999-11-26,Africa,/en/documents/afr17/012/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-26,Africa,/en/documents/afr23/010/1999/en/,Djibouti: Fear of arrest as prisoner of conscience:Aref   Mohamed Aref
1999-11-26,Americas,/en/documents/amr23/087/1999/fr/,Colombia: Further information on fear for safety
1999-11-26,Americas,/en/documents/amr23/087/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-26,United States of America,/en/documents/amr51/191/1999/fr/,USA (Texas): Death penalty / Legal concern: James Lee  Beathard
1999-11-26,United States of America,/en/documents/amr51/191/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-26,United States of America,/en/documents/amr51/191/1999/en/,USA (Texas): Death penalty / Legal concern: James Lee  Beathard
1999-11-25,Belarus,/en/documents/eur49/031/1999/fr/,"Belarus: Further information on fear of torture or ill-treatment / possible ""disappearance"": Yuri Zakharenko"
1999-11-25,Uganda,/en/documents/afr62/035/1999/fr/,"DRC: ""Disappearance""/ Fear of torture"
1999-11-25,Uganda,/en/documents/afr62/035/1999/es/,"DRC: ""Disappearance""/ Fear of torture"
1999-11-25,China,/en/documents/asa17/059/1999/fr/,China: Torture / ill-treatment
1999-11-25,Belarus,/en/documents/eur49/032/1999/es/,"Belarus: Further information on fear of torture or ill-treatment / possible ""disappearance"""
1999-11-25,Belarus,/en/documents/eur49/031/1999/es/,"Belarus: Further information on fear of torture or ill-treatment / possible ""disappearance"": Yuri Zakharenko"
1999-11-25,Uganda,/en/documents/afr62/035/1999/en/,"DRC: ""Disappearance""/ Fear of torture"
1999-11-25,Belarus,/en/documents/eur49/031/1999/en/,"Belarus: Further information on fear of torture or ill-treatment / possible ""disappearance"": Yuri Zakharenko"
1999-11-25,Belarus,/en/documents/eur49/032/1999/en/,"Belarus: Further information on fear of torture or ill-treatment / possible ""disappearance"""
1999-11-25,China,/en/documents/asa17/059/1999/es/,China: Torture / ill-treatment
1999-11-25,China,/en/documents/asa17/059/1999/en/,China: Torture / ill-treatment
1999-11-25,Belarus,/en/documents/eur49/032/1999/fr/,"Belarus: Further information on fear of torture or ill-treatment / possible ""disappearance"""
1999-11-24,Americas,/en/documents/amr13/005/1999/en/,Argentina: Further information on fear for Safety /  Legal Concern: José Luis Ojeda
1999-11-24,Americas,/en/documents/amr13/006/1999/en/,Argentina: Fear for safety: Lidia ABINEME
1999-11-24,Americas,/en/documents/amr13/007/1999/fr/,Argentina: Further information on fear for safety / death threats: Hebe Bonafini
1999-11-24,Iran,/en/documents/mde13/028/1999/es/,Iran: Further information on fear for safety: Student demonstrators
1999-11-24,Thailand,/en/documents/asa39/005/1999/en/,Thailand: Further information on fear of imminent execution: At least 36 people on death row
1999-11-24,Thailand,/en/documents/asa39/005/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-24,Americas,/en/documents/amr13/005/1999/es/,Argentina: Further information on fear for Safety /  Legal Concern: José Luis Ojeda
1999-11-24,United States of America,/en/documents/amr51/190/1999/en/,USA(Indiana): Death penalty / Legal concern: D.H. Fleenor
1999-11-24,Americas,/en/documents/amr13/008/1999/es/,Argentina: Further information on fear for safety / death threats
1999-11-24,Americas,/en/documents/amr13/005/1999/fr/,Argentina: Further information on fear for Safety /  Legal Concern: José Luis Ojeda
1999-11-24,Americas,/en/documents/amr13/007/1999/en/,Argentina: Further information on fear for safety / death threats: Hebe Bonafini
1999-11-24,Americas,/en/documents/amr13/008/1999/fr/,Argentina: Further information on fear for safety / death threats
1999-11-24,Americas,/en/documents/amr13/007/1999/es/,Argentina: Further information on fear for safety / death threats: Hebe Bonafini
1999-11-24,Americas,/en/documents/amr13/006/1999/es/,Argentina: Fear for safety: Lidia ABINEME
1999-11-24,Thailand,/en/documents/asa39/005/1999/fr/,Thailand: Further information on fear of imminent execution: At least 36 people on death row
1999-11-24,Americas,/en/documents/amr13/008/1999/en/,Argentina: Further information on fear for safety / death threats
1999-11-24,Americas,/en/documents/amr13/006/1999/fr/,Argentina: Fear for safety: Lidia ABINEME
1999-11-24,United States of America,/en/documents/amr51/190/1999/fr/,USA(Indiana): Death penalty / Legal concern: D.H. Fleenor
1999-11-24,United States of America,/en/documents/amr51/190/1999/es/,[SPANISH TITLE UNKNOWN]
1999-11-24,Iran,/en/documents/mde13/028/1999/en/,Iran: Further information on fear for safety: Student demonstrators
1999-11-24,Iran,/en/documents/mde13/028/1999/fr/,Iran: Further information on fear for safety: Student demonstrators
1999-11-23,Burundi,/en/documents/afr16/032/1999/fr/,Burundi: Further information on Torture / fear of torture
1999-11-23,Germany,/en/documents/eur23/008/1999/fr/,Germany: Further information on Fear of forcible repatriation / fear of torture: Fathelrahman Abdallah
1999-11-23,Burundi,/en/documents/afr16/033/1999/en/,"Burundi: ""Disappearance"": Tharcisse Havyarimana"
1999-11-23,Burundi,/en/documents/afr16/032/1999/en/,Burundi: Further information on Torture / fear of torture
